index,latency_s,arrival_time,sent_gps_time,payload
81,0,1773983680,1773983680,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:14:40"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
82,0,1773983684,1773983684,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:14:44"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
83,1,1773983690,1773983689,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:14:49"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
84,1,1773983694,1773983693,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:14:53"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
85,1,1773983700,1773983699,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:14:59"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
86,1,1773983704,1773983703,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:15:03"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
87,2,1773983711,1773983709,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:15:09"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
88,0,1773983714,1773983714,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:15:14"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
89,1,1773983720,1773983719,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:15:19"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
90,1,1773983724,1773983723,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:15:23"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
91,2,1773983731,1773983729,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:15:29"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
92,1,1773983734,1773983733,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:15:33"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
93,2,1773983741,1773983739,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:15:39"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
94,0,1773983744,1773983744,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:15:44"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
95,2,1773983751,1773983749,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:15:49"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
96,1,1773983754,1773983753,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:15:53"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
97,1,1773983760,1773983759,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:15:59"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
98,1,1773983764,1773983763,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:16:03"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
99,1,1773983770,1773983769,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:16:09"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
100,1,1773983774,1773983773,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:16:13"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
101,2,1773983781,1773983779,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:16:19"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
102,0,1773983784,1773983784,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:16:24"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
103,1,1773983791,1773983790,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:16:30"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
104,1,1773983794,1773983793,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:16:33"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
105,1,1773983801,1773983800,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:16:40"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
106,0,1773983804,1773983804,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:16:44"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
107,2,1773983811,1773983809,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:16:49"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
108,1,1773983814,1773983813,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:16:53"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
109,2,1773983821,1773983819,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:16:59"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
110,1,1773983824,1773983823,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:17:03"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
111,2,1773983831,1773983829,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:17:09"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
112,0,1773983834,1773983834,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:17:14"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
113,1,1773983841,1773983840,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:17:20"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
114,0,1773983844,1773983844,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:17:24"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
115,2,1773983851,1773983849,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:17:29"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
116,0,1773983854,1773983854,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:17:34"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
117,2,1773983861,1773983859,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:17:39"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
118,0,1773983864,1773983864,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:17:44"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
119,0,1773983871,1773983871,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:17:51"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
120,0,1773983874,1773983874,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:17:54"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
121,0,1773983881,1773983881,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:18:01"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
122,0,1773983884,1773983884,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:18:04"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
123,0,1773983891,1773983891,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:18:11"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
124,0,1773983894,1773983894,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:18:14"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
125,0,1773983901,1773983901,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:18:21"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
126,0,1773983904,1773983904,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:18:24"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
127,0,1773983911,1773983911,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:18:31"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
128,2,1773983916,1773983914,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:18:34"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
129,0,1773983921,1773983921,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:18:41"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
130,1,1773983925,1773983924,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:18:44"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
131,0,1773983931,1773983931,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:18:51"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
132,1,1773983935,1773983934,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:18:54"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
133,0,1773983941,1773983941,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:19:01"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
134,1,1773983945,1773983944,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:19:04"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
135,0,1773983951,1773983951,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:19:11"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
136,14,1773983968,1773983954,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:19:14"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
137,11,1773983971,1773983960,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:19:20"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
138,7,1773983971,1773983964,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:19:24"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
139,0,1773983971,1773983971,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:19:31"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
140,1,1773983975,1773983974,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:19:34"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
141,0,1773983981,1773983981,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:19:41"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
142,1,1773983985,1773983984,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:19:44"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
143,1,1773983991,1773983990,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:19:50"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
144,1,1773983995,1773983994,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:19:54"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
145,0,1773984001,1773984001,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:20:01"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
146,1,1773984005,1773984004,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:20:04"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
147,0,1773984011,1773984011,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:20:11"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
148,1,1773984015,1773984014,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:20:14"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
149,2,1773984022,1773984020,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:20:20"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
150,0,1773984025,1773984025,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:20:25"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
151,0,1773984032,1773984032,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:20:32"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
152,0,1773984035,1773984035,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:20:35"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
153,2,1773984042,1773984040,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:20:40"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
154,0,1773984045,1773984045,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:20:45"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
155,0,1773984052,1773984052,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:20:52"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
156,0,1773984055,1773984055,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:20:55"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
157,0,1773984062,1773984062,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:21:02"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
158,0,1773984065,1773984065,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:21:05"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
159,0,1773984072,1773984072,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:21:12"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
160,0,1773984075,1773984075,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:21:15"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
161,0,1773984082,1773984082,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:21:22"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
162,0,1773984085,1773984085,"{""worker_id"": 10,""event"":""AIR_QUALITY_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:21:25"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":0,""fall_detection"":0.00,""aqi_uba"":2,""aqi_pm25_us"":150,""aqi_pm100_us"":50}"
163,0,1773984092,1773984092,"{""worker_id"": 10,""event"":""NOISE_OVER_THRESHOLD"",""datetime"":""2026/03/20,05:21:32"",""latitude"":49.263422,""longitude"":-123.251471,""altitude"":0.00,""noise_db"":115,""fall_detection"":0.00,""aqi_uba"":0,""aqi_pm25_us"":0,""aqi_pm100_us"":0}"
