system_timestamp,event_type,esp32_timestamp_ms,duration_us,success
2026-03-22T22:16:59.465354,H,13046,2332,1
2026-03-22T22:21:59.285210,H,312859,2201,1
2026-03-22T22:26:59.326274,H,612898,2150,1
